partner_description,year,population,cty_code
Costa Rica,1953,1048.222045898438,2230
Costa Rica,1954,1082.879028320313,2230
Costa Rica,1955,1119.619018554688,2230
Costa Rica,1956,1158.317993164063,2230
Costa Rica,1957,1198.946044921875,2230
Costa Rica,1958,1241.550048828125,2230
Costa Rica,1959,1286.22900390625,2230
Costa Rica,1960,1333.0419921875,2230
Costa Rica,1961,1381.920043945313,2230
Costa Rica,1962,1432.5830078125,2230
Costa Rica,1963,1484.511962890625,2230
Costa Rica,1964,1537.035034179688,2230
Costa Rica,1965,1589.625,2230
Costa Rica,1966,1642.18896484375,2230
Costa Rica,1967,1694.711059570313,2230
Costa Rica,1968,1746.869995117188,2230
Costa Rica,1969,1798.31494140625,2230
Costa Rica,1970,1848.873046875,2230
Costa Rica,1971,1898.365966796875,2230
Costa Rica,1972,1947.047973632813,2230
Costa Rica,1973,1995.744018554688,2230
Costa Rica,1974,2045.579956054688,2230
Costa Rica,1975,2097.409912109375,2230
Costa Rica,1976,2151.491943359375,2230
Costa Rica,1977,2207.72705078125,2230
Costa Rica,1978,2266.153076171875,2230
Costa Rica,1979,2326.7080078125,2230
Costa Rica,1980,2389.30908203125,2230
Costa Rica,1981,2454.126953125,2230
Costa Rica,1982,2521.1630859375,2230
Costa Rica,1983,2589.931884765625,2230
Costa Rica,1984,2659.77197265625,2230
Costa Rica,1985,2730.23095703125,2230
Costa Rica,1986,2800.986083984375,2230
Costa Rica,1987,2872.214111328125,2230
Costa Rica,1988,2944.56005859375,2230
Costa Rica,1989,3018.952880859375,2230
Costa Rica,1990,3095.993896484375,2230
Costa Rica,1991,3175.654052734375,2230
Costa Rica,1992,3257.462890625,2230
Costa Rica,1993,3341.0048828125,2230
Costa Rica,1994,3425.69189453125,2230
Costa Rica,1995,3510.925048828125,2230
Costa Rica,1996,3596.73291015625,2230
Costa Rica,1997,3682.72509765625,2230
Costa Rica,1998,3767.368896484375,2230
Costa Rica,1999,3848.72509765625,2230
Costa Rica,2000,3925.449951171875,2230
Costa Rica,2001,3996.800048828125,2230
Costa Rica,2002,4063.2080078125,2230
Costa Rica,2003,4125.97021484375,2230
Costa Rica,2004,4187.0390625,2230
Costa Rica,2005,4247.8427734375,2230
Costa Rica,2006,4308.7900390625,2230
Costa Rica,2007,4369.46484375,2230
Costa Rica,2008,4429.505859375,2230
Costa Rica,2009,4488.26123046875,2230
Costa Rica,2010,4545.27294921875,2230
Costa Rica,2011,4600.48681640625,2230
Costa Rica,2012,4654.14794921875,2230
Costa Rica,2013,4706.43310546875,2230
Costa Rica,2014,4757.60595703125,2230
Costa Rica,2015,4807.85009765625,2230
Panama,1950,859.6599731445313,2250
Panama,1951,881.3460083007813,2250
Panama,1952,904.3870239257813,2250
Panama,1953,928.7130126953125,2250
Panama,1954,954.27197265625,2250
Panama,1955,981.031982421875,2250
Panama,1956,1008.97900390625,2250
Panama,1957,1038.119995117188,2250
Panama,1958,1068.473022460938,2250
Panama,1959,1100.067016601563,2250
Panama,1960,1132.923950195313,2250
Panama,1961,1167.041015625,2250
Panama,1962,1202.371948242188,2250
Panama,1963,1238.823974609375,2250
Panama,1964,1276.274047851563,2250
Panama,1965,1314.626953125,2250
Panama,1966,1353.805053710938,2250
Panama,1967,1393.800048828125,2250
Panama,1968,1434.660034179688,2250
Panama,1969,1476.47802734375,2250
Panama,1970,1519.29296875,2250
Panama,1971,1563.113037109375,2250
Panama,1972,1607.8349609375,2250
Panama,1973,1653.256958007813,2250
Panama,1974,1699.114013671875,2250
Panama,1975,1745.20703125,2250
Panama,1976,1791.458984375,2250
Panama,1977,1837.886962890625,2250
Panama,1978,1884.511962890625,2250
Panama,1979,1931.392944335938,2250
Panama,1980,1978.574951171875,2250
Panama,1981,2026.057006835938,2250
Panama,1982,2073.825927734375,2250
Panama,1983,2121.9208984375,2250
Panama,1984,2170.389892578125,2250
Panama,1985,2219.27587890625,2250
Panama,1986,2268.618896484375,2250
Panama,1987,2318.444091796875,2250
Panama,1988,2368.77197265625,2250
Panama,1989,2419.617919921875,2250
Panama,1990,2471.010009765625,2250
Panama,1991,2522.90087890625,2250
Panama,1992,2575.330078125,2250
Panama,1993,2628.510986328125,2250
Panama,1994,2682.719970703125,2250
Panama,1995,2738.125,2250
Panama,1996,2794.844970703125,2250
Panama,1997,2852.739013671875,2250
Panama,1998,2911.383056640625,2250
Panama,1999,2970.193115234375,2250
Panama,2000,3028.7509765625,2250
Panama,2001,3086.886962890625,2250
Panama,2002,3144.72802734375,2250
Panama,2003,3202.510986328125,2250
Panama,2004,3260.611083984375,2250
Panama,2005,3319.301025390625,2250
Panama,2006,3378.60009765625,2250
Panama,2007,3438.39794921875,2250
Panama,2008,3498.678955078125,2250
Panama,2009,3559.40087890625,2250
Panama,2010,3620.506103515625,2250
Panama,2011,3681.97900390625,2250
Panama,2012,3743.760986328125,2250
Panama,2013,3805.68310546875,2250
Panama,2014,3867.534912109375,2250
Panama,2015,3929.14111328125,2250
Bahamas,1950,79.08799743652344,2360
Bahamas,1951,79.98400115966797,2360
Bahamas,1952,81.42800140380859,2360
Bahamas,1953,83.37100219726563,2360
Bahamas,1954,85.7760009765625,2360
Bahamas,1955,88.61900329589844,2360
Bahamas,1956,91.89299774169922,2360
Bahamas,1957,95.60399627685547,2360
Bahamas,1958,99.76699829101563,2360
Bahamas,1959,104.4059982299805,2360
Bahamas,1960,109.5260009765625,2360
Bahamas,1961,115.1080017089844,2360
Bahamas,1962,121.0830001831055,2360
Bahamas,1963,127.3310012817383,2360
Bahamas,1964,133.6970062255859,2360
Bahamas,1965,140.0489959716797,2360
Bahamas,1966,146.3639984130859,2360
Bahamas,1967,152.6069946289063,2360
Bahamas,1968,158.6289978027344,2360
Bahamas,1969,164.25,2360
Bahamas,1970,169.3560028076172,2360
Bahamas,1971,173.8670043945313,2360
Bahamas,1972,177.843994140625,2360
Bahamas,1973,181.4889984130859,2360
Bahamas,1974,185.0970001220703,2360
Bahamas,1975,188.8820037841797,2360
Bahamas,1976,192.9049987792969,2360
Bahamas,1977,197.1179962158203,2360
Bahamas,1978,201.5110015869141,2360
Bahamas,1979,206.0379943847656,2360
Bahamas,1980,210.6600036621094,2360
Bahamas,1981,215.4040069580078,2360
Bahamas,1982,220.2749938964844,2360
Bahamas,1983,225.1849975585938,2360
Bahamas,1984,230.0160064697266,2360
Bahamas,1985,234.6840057373047,2360
Bahamas,1986,239.1320037841797,2360
Bahamas,1987,243.3910064697266,2360
Bahamas,1988,247.5760040283203,2360
Bahamas,1989,251.8549957275391,2360
Bahamas,1990,256.3380126953125,2360
Bahamas,1991,261.1170043945313,2360
Bahamas,1992,266.1329956054688,2360
Bahamas,1993,271.1650085449219,2360
Bahamas,1994,275.9030151367188,2360
Bahamas,1995,280.1510009765625,2360
Bahamas,1996,283.7919921875,2360
Bahamas,1997,286.9679870605469,2360
Bahamas,1998,290.0539855957031,2360
Bahamas,1999,293.5719909667969,2360
Bahamas,2000,297.8909912109375,2360
Bahamas,2001,303.1380004882813,2360
Bahamas,2002,309.1700134277344,2360
Bahamas,2003,315.7569885253906,2360
Bahamas,2004,322.5390014648438,2360
Bahamas,2005,329.2430114746094,2360
Bahamas,2006,335.8009948730469,2360
Bahamas,2007,342.2590026855469,2360
Bahamas,2008,348.5870056152344,2360
Bahamas,2009,354.7799987792969,2360
Bahamas,2010,360.8299865722656,2360
Bahamas,2011,366.7109985351563,2360
Bahamas,2012,372.3880004882813,2360
Bahamas,2013,377.8410034179688,2360
Bahamas,2014,383.0539855957031,2360
Bahamas,2015,388.0190124511719,2360
Dominican Republic,1950,2364.64990234375,2470
Dominican Republic,1951,2438.412109375,2470
Dominican Republic,1952,2517.258056640625,2470
Dominican Republic,1953,2600.801025390625,2470
Dominican Republic,1954,2688.700927734375,2470
Dominican Republic,1955,2780.659912109375,2470
Dominican Republic,1956,2876.430908203125,2470
Dominican Republic,1957,2975.80908203125,2470
Dominican Republic,1958,3078.62890625,2470
Dominican Republic,1959,3184.75390625,2470
Dominican Republic,1960,3294.0390625,2470
Dominican Republic,1961,3406.299072265625,2470
Dominican Republic,1962,3521.27587890625,2470
Dominican Republic,1963,3638.6279296875,2470
Dominican Republic,1964,3757.9619140625,2470
Dominican Republic,1965,3878.951904296875,2470
Dominican Republic,1966,4001.376953125,2470
Dominican Republic,1967,4125.10693359375,2470
Dominican Republic,1968,4250.02587890625,2470
Dominican Republic,1969,4376.05615234375,2470
Dominican Republic,1970,4503.11376953125,2470
Dominican Republic,1971,4631.11376953125,2470
Dominican Republic,1972,4759.93505859375,2470
Dominican Republic,1973,4889.43701171875,2470
Dominican Republic,1974,5019.47119140625,2470
Dominican Republic,1975,5149.93408203125,2470
Dominican Republic,1976,5280.72705078125,2470
Dominican Republic,1977,5411.8671875,2470
Dominican Republic,1978,5543.52001953125,2470
Dominican Republic,1979,5675.93017578125,2470
Dominican Republic,1980,5809.27099609375,2470
Dominican Republic,1981,5943.5908203125,2470
Dominican Republic,1982,6078.81591796875,2470
Dominican Republic,1983,6214.85693359375,2470
Dominican Republic,1984,6351.57177734375,2470
Dominican Republic,1985,6488.85693359375,2470
Dominican Republic,1986,6626.5439453125,2470
Dominican Republic,1987,6764.623046875,2470
Dominican Republic,1988,6903.31396484375,2470
Dominican Republic,1989,7042.93994140625,2470
Dominican Republic,1990,7183.64599609375,2470
Dominican Republic,1991,7325.6220703125,2470
Dominican Republic,1992,7468.55078125,2470
Dominican Republic,1993,7611.462890625,2470
Dominican Republic,1994,7753.0517578125,2470
Dominican Republic,1995,7892.419921875,2470
Dominican Republic,1996,8029.11376953125,2470
Dominican Republic,1997,8163.47412109375,2470
Dominican Republic,1998,8296.375,2470
Dominican Republic,1999,8429.1162109375,2470
Dominican Republic,2000,8562.623046875,2470
Dominican Republic,2001,8697.126953125,2470
Dominican Republic,2002,8832.2861328125,2470
Dominican Republic,2003,8967.7587890625,2470
Dominican Republic,2004,9102.9970703125,2470
Dominican Republic,2005,9237.5654296875,2470
Dominican Republic,2006,9371.3330078125,2470
Dominican Republic,2007,9504.3359375,2470
Dominican Republic,2008,9636.4912109375,2470
Dominican Republic,2009,9767.7373046875,2470
Dominican Republic,2010,9897.9833984375,2470
Dominican Republic,2011,10027.1396484375,2470
Dominican Republic,2012,10155.0361328125,2470
Dominican Republic,2013,10281.408203125,2470
Dominican Republic,2014,10405.943359375,2470
Dominican Republic,2015,10528.390625,2470
Guadeloupe,1950,209.9989929199219,2831
Guadeloupe,1951,213.0549926757813,2831
Guadeloupe,1952,217.2480010986328,2831
Guadeloupe,1953,222.5509948730469,2831
Guadeloupe,1954,228.8739929199219,2831
Guadeloupe,1955,236.0610046386719,2831
Guadeloupe,1956,243.8860015869141,2831
Guadeloupe,1957,252.0570068359375,2831
Guadeloupe,1958,260.2319946289063,2831
Guadeloupe,1959,268.0440063476563,2831
Guadeloupe,1960,275.1690063476563,2831
Guadeloupe,1961,281.4119873046875,2831
Guadeloupe,1962,286.7680053710938,2831
Guadeloupe,1963,291.4590148925781,2831
Guadeloupe,1964,295.8399963378906,2831
Guadeloupe,1965,300.1700134277344,2831
Guadeloupe,1966,304.5060119628906,2831
Guadeloupe,1967,308.7340087890625,2831
Guadeloupe,1968,312.7300109863281,2831
Guadeloupe,1969,316.3039855957031,2831
Guadeloupe,1970,319.3290100097656,2831
Guadeloupe,1971,321.8479919433594,2831
Guadeloupe,1972,323.9469909667969,2831
Guadeloupe,1973,325.6010131835938,2831
Guadeloupe,1974,326.7839965820313,2831
Guadeloupe,1975,327.5249938964844,2831
Guadeloupe,1976,327.7550048828125,2831
Guadeloupe,1977,327.6239929199219,2831
Guadeloupe,1978,327.6530151367188,2831
Guadeloupe,1979,328.5289916992188,2831
Guadeloupe,1980,330.72900390625,2831
Guadeloupe,1981,334.4330139160156,2831
Guadeloupe,1982,339.4649963378906,2831
Guadeloupe,1983,345.4960021972656,2831
Guadeloupe,1984,352.0199890136719,2831
Guadeloupe,1985,358.6329956054688,2831
Guadeloupe,1986,365.2929992675781,2831
Guadeloupe,1987,372.02099609375,2831
Guadeloupe,1988,378.5539855957031,2831
Guadeloupe,1989,384.5830078125,2831
Guadeloupe,1990,389.9070129394531,2831
Guadeloupe,1991,394.3590087890625,2831
Guadeloupe,1992,398.0140075683594,2831
Guadeloupe,1993,401.2210083007813,2831
Guadeloupe,1994,404.4800109863281,2831
Guadeloupe,1995,408.1520080566406,2831
Guadeloupe,1996,412.3240051269531,2831
Guadeloupe,1997,416.8670043945313,2831
Guadeloupe,1998,421.6530151367188,2831
Guadeloupe,1999,426.4739990234375,2831
Guadeloupe,2000,431.1570129394531,2831
Guadeloupe,2001,435.7300109863281,2831
Guadeloupe,2002,440.2019958496094,2831
Guadeloupe,2003,444.3599853515625,2831
Guadeloupe,2004,447.9360046386719,2831
Guadeloupe,2005,450.760986328125,2831
Guadeloupe,2006,452.7139892578125,2831
Guadeloupe,2007,453.9039916992188,2831
Guadeloupe,2008,454.6799926757813,2831
Guadeloupe,2009,455.5360107421875,2831
Guadeloupe,2010,456.8219909667969,2831
Guadeloupe,2011,458.6669921875,2831
Guadeloupe,2012,460.9649963378906,2831
Guadeloupe,2013,463.5360107421875,2831
Guadeloupe,2014,466.1000061035156,2831
Guadeloupe,2015,468.4500122070313,2831
Cayman Islands,1950,6.413000106811523,2440
Cayman Islands,1951,6.269000053405762,2440
Cayman Islands,1952,6.244999885559082,2440
Cayman Islands,1953,6.318999767303467,2440
Cayman Islands,1954,6.46999979019165,2440
Cayman Islands,1955,6.676000118255615,2440
Cayman Islands,1956,6.918000221252441,2440
Cayman Islands,1957,7.177999973297119,2440
Cayman Islands,1958,7.432000160217285,2440
Cayman Islands,1959,7.666999816894531,2440
Cayman Islands,1960,7.867000102996826,2440
Cayman Islands,1961,8.026000022888184,2440
Cayman Islands,1962,8.142000198364258,2440
Cayman Islands,1963,8.227999687194824,2440
Cayman Islands,1964,8.298999786376953,2440
Cayman Islands,1965,8.371000289916992,2440
Cayman Islands,1966,8.442000389099121,2440
Cayman Islands,1967,8.517999649047852,2440
Cayman Islands,1968,8.631999969482422,2440
Cayman Islands,1969,8.831000328063965,2440
Cayman Islands,1970,9.144000053405762,2440
Cayman Islands,1971,9.583000183105469,2440
Cayman Islands,1972,10.13700008392334,2440
Cayman Islands,1973,10.78499984741211,2440
Cayman Islands,1974,11.49400043487549,2440
Cayman Islands,1975,12.23799991607666,2440
Cayman Islands,1976,13.02000045776367,2440
Cayman Islands,1977,13.84000015258789,2440
Cayman Islands,1978,14.66300010681152,2440
Cayman Islands,1979,15.44699954986572,2440
Cayman Islands,1980,16.16399955749512,2440
Cayman Islands,1981,16.79500007629395,2440
Cayman Islands,1982,17.35700035095215,2440
Cayman Islands,1983,17.9109992980957,2440
Cayman Islands,1984,18.54299926757813,2440
Cayman Islands,1985,19.31500053405762,2440
Cayman Islands,1986,20.25399971008301,2440
Cayman Islands,1987,21.34300041198731,2440
Cayman Islands,1988,22.53899955749512,2440
Cayman Islands,1989,23.77599906921387,2440
Cayman Islands,1990,25.00900077819824,2440
Cayman Islands,1991,26.21100044250488,2440
Cayman Islands,1992,27.40200042724609,2440
Cayman Islands,1993,28.65200042724609,2440
Cayman Islands,1994,30.05500030517578,2440
Cayman Islands,1995,31.67200088500977,2440
Cayman Islands,1996,33.53499984741211,2440
Cayman Islands,1997,35.59600067138672,2440
Cayman Islands,1998,37.74200057983398,2440
Cayman Islands,1999,39.81000137329102,2440
Cayman Islands,2000,41.68500137329102,2440
Cayman Islands,2001,43.31700134277344,2440
Cayman Islands,2002,44.74200057983398,2440
Cayman Islands,2003,46.03200149536133,2440
Cayman Islands,2004,47.29899978637695,2440
Cayman Islands,2005,48.62300109863281,2440
Cayman Islands,2006,50.02799987792969,2440
Cayman Islands,2007,51.47999954223633,2440
Cayman Islands,2008,52.92499923706055,2440
Cayman Islands,2009,54.28499984741211,2440
Cayman Islands,2010,55.50899887084961,2440
Cayman Islands,2011,56.58000183105469,2440
Cayman Islands,2012,57.52199935913086,2440
Cayman Islands,2013,58.36899948120117,2440
Cayman Islands,2014,59.17200088500977,2440
Cayman Islands,2015,59.96699905395508,2440
Barbados,1950,210.9949951171875,2720
Barbados,1951,215.7039947509766,2720
Barbados,1952,219.6360015869141,2720
Barbados,1953,222.8079986572266,2720
Barbados,1954,225.2630004882813,2720
Barbados,1955,227.0760040283203,2720
Barbados,1956,228.3489990234375,2720
Barbados,1957,229.2140045166016,2720
Barbados,1958,229.8260040283203,2720
Barbados,1959,230.3500061035156,2720
Barbados,1960,230.9340057373047,2720
Barbados,1961,231.6739959716797,2720
Barbados,1962,232.5839996337891,2720
Barbados,1963,233.5870056152344,2720
Barbados,1964,234.5469970703125,2720
Barbados,1965,235.3730010986328,2720
Barbados,1966,236.0429992675781,2720
Barbados,1967,236.6199951171875,2720
Barbados,1968,237.1990051269531,2720
Barbados,1969,237.9109954833984,2720
Barbados,1970,238.8470001220703,2720
Barbados,1971,240.0379943847656,2720
Barbados,1972,241.4409942626953,2720
Barbados,1973,242.9799957275391,2720
Barbados,1974,244.5390014648438,2720
Barbados,1975,246.0330047607422,2720
Barbados,1976,247.4440002441406,2720
Barbados,1977,248.7850036621094,2720
Barbados,1978,250.0350036621094,2720
Barbados,1979,251.1759948730469,2720
Barbados,1980,252.1970062255859,2720
Barbados,1981,253.0800018310547,2720
Barbados,1982,253.8359985351563,2720
Barbados,1983,254.5149993896484,2720
Barbados,1984,255.1950073242188,2720
Barbados,1985,255.9290008544922,2720
Barbados,1986,256.7380065917969,2720
Barbados,1987,257.6090087890625,2720
Barbados,1988,258.5239868164063,2720
Barbados,1989,259.4540100097656,2720
Barbados,1990,260.3739929199219,2720
Barbados,1991,261.281005859375,2720
Barbados,1992,262.1839904785156,2720
Barbados,1993,263.0910034179688,2720
Barbados,1994,264.0150146484375,2720
Barbados,1995,264.9620056152344,2720
Barbados,1996,265.9400024414063,2720
Barbados,1997,266.9440002441406,2720
Barbados,1998,267.9490051269531,2720
Barbados,1999,268.9200134277344,2720
Barbados,2000,269.8380126953125,2720
Barbados,2001,270.6860046386719,2720
Barbados,2002,271.47900390625,2720
Barbados,2003,272.260986328125,2720
Barbados,2004,273.0910034179688,2720
Barbados,2005,274.0130004882813,2720
Barbados,2006,275.0400085449219,2720
Barbados,2007,276.1539916992188,2720
Barbados,2008,277.3150024414063,2720
Barbados,2009,278.4660034179688,2720
Barbados,2010,279.5660095214844,2720
Barbados,2011,280.6019897460938,2720
Barbados,2012,281.5799865722656,2720
Barbados,2013,282.5029907226563,2720
Barbados,2014,283.3800048828125,2720
Barbados,2015,284.2149963378906,2720
Trinidad and Tobago,1950,645.6279907226563,2740
Trinidad and Tobago,1951,658.8300170898438,2740
Trinidad and Tobago,1952,675.7420043945313,2740
Trinidad and Tobago,1953,695.4669799804688,2740
Trinidad and Tobago,1954,717.1610107421875,2740
Trinidad and Tobago,1955,740.0360107421875,2740
Trinidad and Tobago,1956,763.35498046875,2740
Trinidad and Tobago,1957,786.43798828125,2740
Trinidad and Tobago,1958,808.6630249023438,2740
Trinidad and Tobago,1959,829.489013671875,2740
Trinidad and Tobago,1960,848.4810180664063,2740
Trinidad and Tobago,1961,865.3560180664063,2740
Trinidad and Tobago,1962,880.0189819335938,2740
Trinidad and Tobago,1963,892.5709838867188,2740
Trinidad and Tobago,1964,903.27197265625,2740
Trinidad and Tobago,1965,912.4190063476563,2740
Trinidad and Tobago,1966,919.9019775390625,2740
Trinidad and Tobago,1967,925.9180297851563,2740
Trinidad and Tobago,1968,931.4660034179688,2740
Trinidad and Tobago,1969,937.8460083007813,2740
Trinidad and Tobago,1970,945.9959716796875,2740
Trinidad and Tobago,1971,956.364013671875,2740
Trinidad and Tobago,1972,968.7420043945313,2740
Trinidad and Tobago,1973,982.593994140625,2740
Trinidad and Tobago,1974,997.052001953125,2740
Trinidad and Tobago,1975,1011.486999511719,2740
Trinidad and Tobago,1976,1025.655029296875,2740
Trinidad and Tobago,1977,1039.756958007813,2740
Trinidad and Tobago,1978,1054.109008789063,2740
Trinidad and Tobago,1979,1069.198974609375,2740
Trinidad and Tobago,1980,1085.307983398438,2740
Trinidad and Tobago,1981,1102.56201171875,2740
Trinidad and Tobago,1982,1120.609985351563,2740
Trinidad and Tobago,1983,1138.672973632813,2740
Trinidad and Tobago,1984,1155.701049804688,2740
Trinidad and Tobago,1985,1170.93505859375,2740
Trinidad and Tobago,1986,1184.052978515625,2740
Trinidad and Tobago,1987,1195.243041992188,2740
Trinidad and Tobago,1988,1204.890014648438,2740
Trinidad and Tobago,1989,1213.625,2740
Trinidad and Tobago,1990,1221.904052734375,2740
Trinidad and Tobago,1991,1229.906005859375,2740
Trinidad and Tobago,1992,1237.485961914063,2740
Trinidad and Tobago,1993,1244.410034179688,2740
Trinidad and Tobago,1994,1250.316040039063,2740
Trinidad and Tobago,1995,1255.0009765625,2740
Trinidad and Tobago,1996,1258.364990234375,2740
Trinidad and Tobago,1997,1260.677001953125,2740
Trinidad and Tobago,1998,1262.5439453125,2740
Trinidad and Tobago,1999,1264.781005859375,2740
Trinidad and Tobago,2000,1267.97998046875,2740
Trinidad and Tobago,2001,1272.383056640625,2740
Trinidad and Tobago,2002,1277.839965820313,2740
Trinidad and Tobago,2003,1284.052001953125,2740
Trinidad and Tobago,2004,1290.535034179688,2740
Trinidad and Tobago,2005,1296.932983398438,2740
Trinidad and Tobago,2006,1303.140991210938,2740
Trinidad and Tobago,2007,1309.260009765625,2740
Trinidad and Tobago,2008,1315.371948242188,2740
Trinidad and Tobago,2009,1321.6240234375,2740
Trinidad and Tobago,2010,1328.094970703125,2740
Trinidad and Tobago,2011,1334.7900390625,2740
Trinidad and Tobago,2012,1341.578979492188,2740
Trinidad and Tobago,2013,1348.239990234375,2740
Trinidad and Tobago,2014,1354.483032226563,2740
Trinidad and Tobago,2015,1360.088012695313,2740
Aruba,1950,38.06600189208984,2779
Aruba,1951,38.26300048828125,2779
Aruba,1952,38.96500015258789,2779
Aruba,1953,40.14899826049805,2779
Aruba,1954,41.76300048828125,2779
Aruba,1955,43.72700119018555,2779
Aruba,1956,45.93299865722656,2779
Aruba,1957,48.24200057983398,2779
Aruba,1958,50.49900054931641,2779
Aruba,1959,52.53499984741211,2779
Aruba,1960,54.20800018310547,2779
Aruba,1961,55.43500137329102,2779
Aruba,1962,56.22600173950195,2779
Aruba,1963,56.69699859619141,2779
Aruba,1964,57.02899932861328,2779
Aruba,1965,57.36000061035156,2779
Aruba,1966,57.71200180053711,2779
Aruba,1967,58.04899978637695,2779
Aruba,1968,58.3849983215332,2779
Aruba,1969,58.7239990234375,2779
Aruba,1970,59.06499862670898,2779
Aruba,1971,59.4379997253418,2779
Aruba,1972,59.8489990234375,2779
Aruba,1973,60.23899841308594,2779
Aruba,1974,60.52500152587891,2779
Aruba,1975,60.65499877929688,2779
Aruba,1976,60.5890007019043,2779
Aruba,1977,60.36600112915039,2779
Aruba,1978,60.10599899291992,2779
Aruba,1979,59.97800064086914,2779
Aruba,1980,60.09600067138672,2779
Aruba,1981,60.56700134277344,2779
Aruba,1982,61.34400177001953,2779
Aruba,1983,62.20399856567383,2779
Aruba,1984,62.83100128173828,2779
Aruba,1985,63.02799987792969,2779
Aruba,1986,62.64400100708008,2779
Aruba,1987,61.83499908447266,2779
Aruba,1988,61.07699966430664,2779
Aruba,1989,61.03200149536133,2779
Aruba,1990,62.14799880981445,2779
Aruba,1991,64.62300109863281,2779
Aruba,1992,68.23500061035156,2779
Aruba,1993,72.49800109863281,2779
Aruba,1994,76.69999694824219,2779
Aruba,1995,80.32599639892578,2779
Aruba,1996,83.19499969482422,2779
Aruba,1997,85.44699859619141,2779
Aruba,1998,87.2760009765625,2779
Aruba,1999,89.00399780273438,2779
Aruba,2000,90.85800170898438,2779
Aruba,2001,92.89399719238281,2779
Aruba,2002,94.99500274658203,2779
Aruba,2003,97.01499938964844,2779
Aruba,2004,98.74199676513672,2779
Aruba,2005,100.0309982299805,2779
Aruba,2006,100.8300018310547,2779
Aruba,2007,101.2180023193359,2779
Aruba,2008,101.3420028686523,2779
Aruba,2009,101.4160003662109,2779
Aruba,2010,101.5970001220703,2779
Aruba,2011,101.9359970092773,2779
Aruba,2012,102.3929977416992,2779
Aruba,2013,102.9209976196289,2779
Aruba,2014,103.4410018920898,2779
Aruba,2015,103.8889999389648,2779
Colombia,1950,12340.8994140625,3010
Colombia,1951,12699.94921875,3010
Colombia,1952,13064.689453125,3010
Colombia,1953,13438.64453125,3010
Colombia,1954,13824.720703125,3010
Colombia,1955,14225.197265625,3010
Colombia,1956,14641.7177734375,3010
Colombia,1957,15075.3037109375,3010
Colombia,1958,15526.390625,3010
Colombia,1959,15994.890625,3010
Colombia,1960,16480.384765625,3010
Colombia,1961,16982.3125,3010
Colombia,1962,17500.166015625,3010
Colombia,1963,18033.548828125,3010
Colombia,1964,18581.97265625,3010
Colombia,1965,19144.220703125,3010
Colombia,1966,19721.46484375,3010
Colombia,1967,20311.369140625,3010
Colombia,1968,20905.060546875,3010
Colombia,1969,21490.947265625,3010
Colombia,1970,22061.21484375,3010
Colombia,1971,22611.98828125,3010
Colombia,1972,23146.802734375,3010
Colombia,1973,23674.505859375,3010
Colombia,1974,24208.021484375,3010
Colombia,1975,24756.96875,3010
Colombia,1976,25323.412109375,3010
Colombia,1977,25905.123046875,3010
Colombia,1978,26502.171875,3010
Colombia,1979,27113.509765625,3010
Colombia,1980,27737.904296875,3010
Colombia,1981,28375.994140625,3010
Colombia,1982,29027.158203125,3010
Colombia,1983,29687.095703125,3010
Colombia,1984,30350.08203125,3010
Colombia,1985,31011.685546875,3010
Colombia,1986,31669.779296875,3010
Colombia,1987,32324.326171875,3010
Colombia,1988,32975.53125,3010
Colombia,1989,33624.44140625,3010
Colombia,1990,34271.5625,3010
Colombia,1991,34916.76953125,3010
Colombia,1992,35558.68359375,3010
Colombia,1993,36195.171875,3010
Colombia,1994,36823.5390625,3010
Colombia,1995,37441.98046875,3010
Colombia,1996,38049.0390625,3010
Colombia,1997,38645.41015625,3010
Colombia,1998,39234.05859375,3010
Colombia,1999,39819.27734375,3010
Colombia,2000,40403.9609375,3010
Colombia,2001,40988.91015625,3010
Colombia,2002,41572.4921875,3010
Colombia,2003,42152.1484375,3010
Colombia,2004,42724.15625,3010
Colombia,2005,43285.63671875,3010
Colombia,2006,43835.7421875,3010
Colombia,2007,44374.6484375,3010
Colombia,2008,44901.66015625,3010
Colombia,2009,45416.27734375,3010
Colombia,2010,45918.1015625,3010
Colombia,2011,46406.4453125,3010
Colombia,2012,46881.01953125,3010
Colombia,2013,47342.36328125,3010
Colombia,2014,47791.39453125,3010
Colombia,2015,48228.703125,3010
Venezuela (Bolivarian Republic of),1950,5481.97705078125,3070
Venezuela (Bolivarian Republic of),1951,5735.16796875,3070
Venezuela (Bolivarian Republic of),1952,5989.55517578125,3070
Venezuela (Bolivarian Republic of),1953,6244.65185546875,3070
Venezuela (Bolivarian Republic of),1954,6500.64208984375,3070
Venezuela (Bolivarian Republic of),1955,6758.3720703125,3070
Venezuela (Bolivarian Republic of),1956,7019.40576171875,3070
Venezuela (Bolivarian Republic of),1957,7285.97412109375,3070
Venezuela (Bolivarian Republic of),1958,7560.82080078125,3070
Venezuela (Bolivarian Republic of),1959,7846.94677734375,3070
Venezuela (Bolivarian Republic of),1960,8146.84521484375,3070
Venezuela (Bolivarian Republic of),1961,8461.68359375,3070
Venezuela (Bolivarian Republic of),1962,8790.58984375,3070
Venezuela (Bolivarian Republic of),1963,9130.345703125,3070
Venezuela (Bolivarian Republic of),1964,9476.2548828125,3070
Venezuela (Bolivarian Republic of),1965,9824.6943359375,3070
Venezuela (Bolivarian Republic of),1966,10175.142578125,3070
